성명,선거구일,선거구이,여당평가,당선여부,득표수,학력,과목,경력지역,인지도,지역구분
고우현,경북,문경시,47.25,True,-0.22476824704121168,,,False,0.007743806929940602,1
박현규,경북,문경시,47.25,False,-2.17122913184908,서울대,정치,False,0.3442569006614565,1
채희영,경북,문경시,47.25,False,-0.3647694041194446,,행정,False,0.00033839500486848166,1
,경북,예천군,47.25,True,-0.40450139927650935,,행정,True,0.02753442311594128,1
,경북,예천군,47.25,False,-1.9886081813579208,,경영,True,0.002488460578746952,1
권광남,경북,예천군,47.25,False,-0.9994333982415542,,,False,0.00029757800738136066,1
김홍년,경북,예천군,47.25,False,-1.5329484775922375,,,False,0.010608721170523971,1
정상진,경북,예천군,47.25,True,-0.10291748339940016,,,True,0.3249974887777885,1
,경북,,47.25,False,-0.1341549506668012,,행정,False,0.6340733283496179,1
김영식,경북,경산시,47.25,True,0.2119336074400381,,,False,0.7650201026344347,1
서원열,경북,경산시,47.25,False,-0.3370745880830802,,경영,False,6.027612698278745e-05,1
황상조,경북,경산시,47.25,True,0.607501293508892,,행정,False,0.008423664208466202,1
이인근,경북,경산시,47.25,False,-0.825061620362062,,경영,False,0.019976051726940933,1
윤성규,경북,경산시,47.25,True,0.22658406942116344,,행정,False,0.0692998739771587,1
김종운,경북,경산시,47.25,,-1.697938930173921,,법,False,0.13715670615482764,1
박팔수,경북,경산시,47.25,False,-1.1164723223266364,,,False,6.332517118904278e-05,1
박순열,경북,청도군,47.25,False,-0.2633342280082481,,,False,0.011968729331898952,1
김하수,경북,청도군,47.25,True,0.13102551817306735,,행정,False,0.705667126163785,1
박권현,경북,청도군,47.25,True,0.008681295149863058,,경영,,0.10210110367355336,1
이광동,경북,청도군,47.25,False,-0.2130985665024224,,,True,0.18026304083076267,1
곽광섭,경북,고령군,47.25,True,0.021830595072113167,,,False,0.8383189706174268,1
나종택,경북,고령군,47.25,False,-0.8427659166441994,,,False,0.16168102938257325,1
석성만,,고령군,47.25,False,-1.9722515712989324,,,True,,1
정영길,경북,성주군,47.25,True,0.5145272043534473,,,False,0.00511813260228646,1
이영표,경북,성주군,47.25,False,-1.3943875261416148,,,True,0.4139695552630376,1
유건열,경북,성주군,47.25,False,-1.775941184634979,,,False,1.9122578957863733e-06,1
김형규,경북,성주군,47.25,False,-0.4310444663396156,,,False,0.5757578113498629,1
김종보,경북,성주군,47.25,False,-1.8716323543657332,,,False,0.004144810629482979,1
박기진,경북,성주군,47.25,True,-0.3016484798290318,,행정,False,0.0010077778974341822,1
박순범,,칠곡군,47.25,False,-0.2460407888208989,,행정,True,7.605235936055811e-05,1
김희원,경북,칠곡군,47.25,True,0.11227717178186113,,,False,0.9999239476406394,1
,경북,군위군,47.25,True,0.006069821367075774,,,False,0.7903989269951112,1
장병익,경북,군위군,47.25,False,-0.24210009430294105,,경영,False,0.20960107300488875,1
이왕식,경북,의성군,47.25,,0.06791005894622612,,,False,0.08689926617672984,1
김만용,경북,의성군,47.25,False,-0.23277206663368455,,행정,False,0.07722768698601093,1
나현아,경북,의성군,47.25,True,-0.19816498101763386,,,False,0.45514638901246296,1
안순덕,경북,의성군,47.25,False,-0.8102766339858773,고려대,행정,False,0.38014347418166494,1
변단흠,경북,의성군,,False,-1.519214093252511,,,True,0.0005831836431312631,1
김영기,경북,청송군,47.25,True,-0.4521207997489637,,,False,0.9792815096161088,1
윤종도,경북,청송군,47.25,False,-1.0365780800430886,,행정,False,0.020020771646871917,1
남종식,경북,청송군,47.25,False,-0.8132576272370509,,,False,0.0006977187370194679,1
이상용,경북,영양군,47.25,True,-0.05849807201742025,,경영,False,0.8460243959676779,1
남병상,경북,영양군,47.25,False,-1.1297694580672153,,행정,False,6.776731946287075e-05,1
김형민,경북,영양군,47.25,False,-1.2149499389809737,,경제,False,0.15390783671285932,1
김찬식,경북,영덕군,47.25,False,-0.3058368827321527,,,False,0.0360009380411956,1
김기홍,경북,영덕군,47.25,True,0.18514466593383933,,행정,False,0.7609402363409115,1
박진현,경북,영덕군,47.25,True,,,경영,False,0.16696182768719178,1
황재철,경북,영덕군,47.25,False,-0.16892679672904742,연세대,행정,False,0.036096997930701015,1
권영만,경북,봉화군,47.25,True,-0.1197529893256251,,,False,0.2456679966580652,1
손기호,경북,봉화군,47.25,False,-1.08938325119901,,정치,True,0.21045273820623497,
김천일,경북,봉화군,47.25,False,-1.1910410175215802,,,False,0.5438792651357001,1
전찬걸,경북,울진군,47.25,True,0.7001034201505987,,,False,0.6569927869475126,
남용대,경북,울진군,47.25,False,-0.8525916490242748,,,,0.1265410609049883,1
황이주,경북,울진군,47.25,True,0.1829999171261992,,,True,0.13382567615223293,1
방유봉,경북,울진군,47.25,False,-0.3681596302641778,,행정,False,0.08264047599526603,1
강종기,경남,창원시,47.25,True,0.20453971982237248,,,False,2.9956946669466647e-06,1
김석규,경남,창원시,47.25,False,-0.3539157306423319,,,False,0.002151576408103707,1
김상하,경남,창원시,47.25,False,-0.14344342849865907,,,True,0.0009448691087329584,1
강성훈,경남,창원시,,True,0.03330829662480672,,,True,0.9427775647982762,1
정연희,경남,창원시,47.25,True,-0.3338934050431625,,행정,False,0.0017846455058155516,1
문경희,경남,창원시,47.25,False,-0.3628951392035463,,,False,0.002079470975628389,1
강선식,경남,창원시,47.25,False,-2.2083105609319427,,,True,8.948288871707526e-06,1
서교민,경남,창원시,47.25,False,-3.0601571518708255,,,True,0.0011561709027336554,1
정성동,경남,창원시,47.25,False,-0.12991739591215576,,경영,True,6.684657461447967e-05,1
석영철,경남,창원시,47.25,True,0.04352394721437848,고려대,,True,0.0011260873369673538,1
도난실,경남,창원시,47.25,False,-0.07199509953005065,,,True,8.629188701818041e-07,1
여영국,,창원시,47.25,True,-0.01063994174603143,,,False,0.04684510482180351,1
오장석,경남,창원시,47.25,False,-0.6973697571534503,,경영,False,0.00029371809280411226,1
손석형,경남,창원시,47.25,True,0.16967389414385647,,행정,False,0.0007332400787594217,1
윤용원,경남,창원시,47.25,False,-2.095570095108962,,,True,2.78984933518324e-05,1
임경숙,경남,마산시,47.25,True,0.0025915702134233533,,,True,0.1331909547857075,1
안병진,경남,마산시,47.25,False,-1.1382836437084791,,,True,0.028434506879502087,1
박중철,경남,마산시,47.25,False,-1.2368121679674753,,행정,,0.008442452586375675,1
김오영,경남,마산시,47.25,True,0.22425111999183991,,행정,False,0.019412253319870773,1
김용한,경남,마산시,47.25,False,-0.3573423166911706,,행정,False,0.10961693411396678,1
이흥범,경남,마산시,47.25,True,-0.4044267784592058,,,False,0.0007035476885334347,1
박문철,경남,마산시,47.25,False,-1.265744306542553,,,False,0.008134326772482929,1
노종래,경남,마산시,47.25,False,-0.5666314315331055,,,False,0.01363332455636656,1
황태수,경남,마산시,47.25,True,0.10727526928013888,,경영,False,0.011148289586406478,1
서희숙,경남,마산시,,False,-0.9337027675382046,,행정,True,0.019023060780133664,1
이재근,경남,마산시,47.25,False,-1.6587604162487894,,,False,0.13617610331115554,1
조우성,경남,마산시,47.25,,-0.2859832198959491,,경영,False,0.15782415062893382,1
정문진,경남,마산시,47.25,False,-1.1325820043464077,,법,False,,1
이태일,경남,마산시,47.25,False,-1.2486417084105566,,행정,False,0.3479045998250886,1
류상현,경남,마산시,47.25,False,-2.439436802735392,,행정,False,0.002562230479264713,1
공영윤,경남,진주시,47.25,True,0.05225926178469438,,법,False,0.002517584878207509,1
장규석,경남,진주시,47.25,False,-0.20177448928537808,,법,,0.1324887850931897,1
윤용근,경남,진주시,47.25,True,0.4247243535503837,,,False,0.00991064013986485,1
성연석,경남,진주시,47.25,False,-0.5319333070004503,,,True,0.091471834537255,1
박만택,,진주시,47.25,False,-0.08529285098636596,,행정,True,0.00033615167903757636,1
김백용,경남,진주시,47.25,True,-0.057515249861115836,,행정,False,0.0011457859687967102,1
심규환,,진주시,47.25,True,-0.4100035229377032,,,False,0.047236370462268654,1
김진부,경남,진주시,47.25,False,-0.607614403802258,,,,0.0717702567001107,1
이현철,경남,진주시,47.25,False,-1.2993665848116551,,,False,0.6431225905412693,1
정판용,경남,진해시,47.25,True,0.01148620624740286,,,False,0.0008707858491318613,1
임재범,경남,진해시,47.25,False,-0.1542183983889417,,법,False,0.9646459910515486,1
,경남,진해시,47.25,True,0.011467903185202109,,행정,False,0.00041715013668940624,1
강래균,경남,진해시,47.25,False,-1.1146861134991708,,,True,6.0746733048065085e-06,1
이성희,경남,진해시,47.25,False,-1.2836348645291802,고려대,행정,False,0.03405999828932529,1
김윤근,경남,통영시,47.25,True,0.16066569114705673,,,False,0.04086154290011473,1
신광식,경남,통영시,47.25,False,-1.7152207480664217,,,False,0.03356732294962627,1
정상기,경남,통영시,47.25,False,,,,False,0.08700212358597638,1
강석주,경남,통영시,,True,-0.0070175726586465354,고려대,행정,False,0.8108862249710029,1
우재환,경남,통영시,47.25,False,-1.988927534139004,,,False,0.02256879953097017,1
송건태,경남,통영시,47.25,False,-0.6000992483053019,,,True,0.0051139860623095725,1
정종수,경남,고성군,47.25,False,-0.4105311101439584,,,True,0.3494018690528916,1
김대겸,경남,고성군,47.25,True,0.2839521166167171,,법,True,0.3995872555525919,1
하학열,경남,고성군,47.25,True,0.14424387638420336,,,,0.00041678009397227766,1
이영국,경남,고성군,47.25,False,-0.378212236630515,,,False,0.2505940953005444,1
박정열,경남,,47.25,False,-0.39781526204776,,,True,0.5938310135310343,1
조근도,경남,사천시,47.25,True,0.26061323802829794,,행정,False,0.00025470432107568635,1
박동식,경남,사천시,,True,0.6258640742451508,,,False,0.4030331223487392,1
강경렬,경남,사천시,47.25,False,-0.7704488701348837,,,False,0.0028811597991508808,1
최학범,경남,김해시,47.25,False,-0.11639974948237222,,경영,False,0.07790024684776245,2
김국권,경남,김해시,47.25,True,0.008082881129921171,,,False,0.0015618847298474162,
동양수,경남,김해시,47.25,False,-0.08368955309014066,고려대,,False,0.00019704048288357468,2
공윤권,경남,김해시,47.25,,-0.046838056505825065,,,False,0.11201289173139346,2
염치선,경남,김해시,47.25,False,,,,False,0.0002525350680715147,2
명희진,경남,김해시,47.25,True,0.06257028227171335,,,False,0.03901991639049312,2
박현태,경남,김해시,47.25,False,-2.33627828963199,,,False,0.12103278064414942,2
홍태용,경남,김해시,47.25,False,-0.2459212053985178,,,False,0.5310884703642131,2
이천기,,김해시,47.25,True,0.1568733593429167,,,False,0.11693423374118588,2
안충환,경남,밀양시,47.25,False,-0.4471935407863266,,정치,False,0.0014789211392488234,1
김영기,경남,밀양시,47.25,True,0.31895616121595743,,경영,False,0.2532709124750127,1
김갑,경남,밀양시,47.25,True,-0.5686942901305589,,,False,0.011310452151088252,1
박종범,경남,밀양시,47.25,False,-1.5861762483375357,,,False,0.0820797039529839,1
김재희,경남,밀양시,47.25,False,-1.3809086970154123,,,False,0.651547710788428,1
설창헌,경남,밀양시,47.25,False,-1.2611050398127632,,경영,False,0.00031229949323821995,1
김일곤,경남,거제시,47.25,True,-0.32741523911995674,,,False,0.14624363554434844,1
송미량,경남,거제시,47.25,False,-0.6263465487946035,,,False,0.015975277296462816,1
황양득,경남,거제시,47.25,False,-1.312903211518123,,,False,0.004807229200910392,1
김병원,,거제시,47.25,False,-0.5233212886279823,,,False,0.3946672863458498,1
반민규,경남,거제시,47.25,False,-1.8615950137234965,,,False,4.601188213539489e-05,1
김해연,경남,거제시,47.25,True,-0.13484367136583708,,,True,0.11884240795288192,1
김선기,경남,거제시,47.25,True,-0.4623272574006174,,,False,0.2317901319325602,1
강병재,경남,거제시,47.25,False,-1.1786979932243788,,,False,0.0015937543845889034,1
김현규,경남,거제시,47.25,False,-0.6527272467562738,,경영,False,0.08603426546026212,1
서진식,경남,의령군,47.25,True,-0.4813333920905511,,,False,0.11608530262823165,1
,경남,의령군,47.25,False,-1.7348503578220142,고려대,행정,False,0.07433689453329177,1
이형배,경남,의령군,47.25,False,-2.193481388003433,,정치,False,0.8083215289488103,1
남기청,경남,의령군,,False,-0.7923150438506837,,,False,0.00125627388966638,1
조근제,경남,함안군,47.25,True,-0.1576433849495924,,,False,0.039590333801197,1
홍진식,경남,함안군,47.25,False,-0.6142470163373939,,,False,0.000566564251406796,1
김운자,경남,함안군,47.25,False,-1.7144984179730562,,법,False,0.0012807579303590964,1
이성용,경남,함안군,47.25,True,-0.2841623720536097,,행정,False,0.8833358217468223,1
권병철,경남,함안군,47.25,False,-0.35145339228437483,,,False,0.005638806672627553,1
조이안,경남,함안군,47.25,False,-1.9366279769003656,,행정,False,0.06958771559758713,1
김부영,경남,창녕군,47.25,True,-0.008025203031868187,,법,False,0.18189889734873166,1
조정한,,창녕군,47.25,False,-0.6873778556554807,,,False,0.002414241827892425,1
최병주,경남,창녕군,47.25,False,-1.933696068398597,,,False,0.8045012046750536,1
권유관,경남,창녕군,47.25,True,-0.5478929684594689,,경영,False,0.003224377366345277,1
정영해,경남,창녕군,47.25,False,-1.212313686004845,,,False,0.0007331650777419233,1
남재호,경남,창녕군,47.25,False,-0.5627588934768397,,경영,False,0.007228113704235138,1
홍순경,경남,양산시,47.25,True,-0.018143331266878164,,,False,0.015760759880761203,
하영철,경남,양산시,47.25,False,-0.12606696840474824,,경영,False,0.002135861096550873,1
정재환,경남,양산시,47.25,True,0.0017211708207730534,,,False,0.8230868248767592,1
이강원,경남,양산시,47.25,False,-0.10520306109222688,,,False,0.15146941049723422,1
성계관,경남,양산시,47.25,True,-0.2978570646141913,,,False,3.363331749224168e-05,1
허용복,경남,양산시,47.25,False,-1.0187694011570922,,행정,False,0.0023204091228109557,1
박일배,경남,양산시,47.25,False,-0.8914635810859441,,행정,False,0.0051931012083913704,1
황종원,경남,하동군,47.25,True,,,,False,0.11671557118295225,1
남명우,경남,하동군,47.25,False,-0.6021227519106264,,,False,0.8196376623980504,1
하영식,경남,하동군,47.25,,-1.3860310497903396,,행정,True,0.06364676641899722,1
이재열,경남,남해군,47.25,True,-0.23251640615521765,,,False,0.917753630931199,1
류경완,경남,남해군,47.25,False,-0.5350905263372305,,경영,False,0.07808758165396634,1
양기홍,경남,남해군,47.25,False,-1.8220567070746507,,,False,0.004158787414834691,1
문정섭,경남,,47.25,False,-0.7559674347089665,,,False,0.4943543809823212,1
서춘수,경남,함양군,47.25,True,-0.16535816827362698,,행정,False,0.4659326593120354,1
유성학,경남,함양군,47.25,False,-1.5237797464857776,,,False,0.03971295970564352,1
허기도,경남,산청군,47.25,True,0.4630656823677771,,,False,0.8403961914362773,1
정막선,경남,산청군,47.25,False,-1.6310006726633075,,,False,0.0031859176709105783,1
이판근,경남,산청군,47.25,False,-1.5825281386258327,,,False,0.1564178908928122,1
백신종,경남,거창군,47.25,True,-0.6286008775937221,,행정,False,0.0032955399406481532,1
장인범,경남,거창군,47.25,False,-2.485830681270816,,,False,0.019680092997201026,1
김덕선,경남,거창군,47.25,False,-0.8581483669501238,,,True,0.022419621807972474,1
